year	month	area_this_epoch	area_next_epoch
d	d	d	d
2000	3	NWE	SWE
2000	5	NWE	NWE
2000	7	NWE	SWE
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	7	SWE	NWE
2000	8	NWE	NWE
2000	10	NWE	NWE
2000	12	NWE	NWE
2000	8	SWE	SWE
2000	10	SWE	SWE
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	7	TYR	CEN
2000	8	CEN	CEN
2000	10	CEN	ION
2000	12	CEN	CEN
2000	8	SWE	SWE
2000	10	SWE	SWE
2000	12	SWE	SWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	10	NWE	TYR
2000	12	TYR	TYR
2000	3	SWE	SWE
2000	12	NWE	NWE
2000	3	SWE	SWE
2000	5	TYR	TYR
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	NWE	NWE
2000	5	NWE	SWE
2000	7	SWE	SWE
2000	8	SWE	TYR
2000	12	ION	ION
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	10	NWE	TYR
2000	3	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	12	TYR	TYR
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	12	NWE	NWE
2000	5	NWE	NWE
2000	3	SWE	SWE
2000	7	SWE	SWE
2000	8	SWE	SWE
2000	10	SWE	SWE
2000	12	SWE	SWE
2000	12	NWE	NWE
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	7	SWE	TYR
2000	8	CEN	CEN
2000	3	SWE	NWE
2000	5	NWE	TYR
2000	7	SWE	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	SWE
2000	8	SWE	SWE
2000	10	SWE	TYR
2000	12	TYR	TYR
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	12	TYR	TYR
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	12	ION	ION
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	10	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	7	TYR	CEN
2000	8	CEN	CEN
2000	10	SLE	SLE
2000	3	SWE	SWE
2000	3	SWE	SWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	SWE
2000	8	SWE	SWE
2000	10	CEN	CEN
2000	12	ION	ION
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	10	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	SWE
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	7	SWE	SWE
2000	5	SWE	SWE
2000	7	SWE	SWE
2000	8	SWE	SWE
2000	10	CEN	CEN
2000	12	ION	ION
2000	3	SWE	SWE
2000	12	TYR	TYR
2000	3	SWE	SWE
2000	5	SWE	SWE
2000	8	SWE	SWE
2000	10	SWE	SWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	10	NWE	NWE
2000	12	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	NWE	NWE
2000	10	NWE	NWE
2000	12	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	7	NWE	NWE
2000	8	SWE	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	NWE	NWE
2000	10	CEN	CEN
2000	12	ION	ION
2000	3	SWE	SWE
2000	12	CEN	CEN
2000	3	SWE	TYR
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	3	SWE	TYR
2000	3	NWE	SWE
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	3	NWE	NWE
2000	7	NWE	NWE
2000	3	SWE	SWE
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	SWE	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	CEN	CEN
2000	12	CEN	ION
2000	3	NWE	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	3	NWE	NWE
2000	5	NWE	NWE
2000	12	NWE	NWE
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	NWE	NWE
2000	12	NWE	NWE
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	3	TYR	NWE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	ION	ION
2000	12	ION	ADR
2000	3	TYR	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	7	CEN	CEN
2000	8	ION	CEN
2000	10	CEN	CEN
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	3	TYR	TYR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	SLE
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	12	SWE	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	3	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	8	NWE	NWE
2000	10	NWE	NWE
2000	12	NWE	NWE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	SLE
2000	8	NLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	SLE
2000	12	SLE	SLE
2000	3	TYR	TYR
2000	5	CEN	ION
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	NWE	NWE
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	12	ADR	ADR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	12	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	7	SLE	NLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	NLE	NLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	12	TYR	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	8	TYR	TYR
2000	10	TYR	TYR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	ION
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	12	SLE	NLE
2000	3	TYR	TYR
2000	12	SWE	TYR
2000	3	TYR	TYR
2000	5	TYR	TYR
2000	7	TYR	TYR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	12	ADR	ADR
2000	3	ADR	ADR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	12	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	3	CEN	CEN
2000	5	SLE	SLE
2000	3	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	ION
2000	12	CEN	ION
2000	3	ION	CEN
2000	5	ION	ION
2000	7	ION	ION
2000	8	ION	ION
2000	10	ION	ION
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	3	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	12	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	3	CEN	CEN
2000	3	CEN	CEN
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	5	CEN	SLE
2000	7	SLE	SLE
2000	8	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	SLE
2000	3	CEN	ION
2000	5	ION	ION
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	SLE	SLE
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	ION	ION
2000	10	ION	ION
2000	3	ION	ION
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	12	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	SLE
2000	3	CEN	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	ION	ION
2000	10	ION	ION
2000	12	ION	ION
2000	3	ION	CEN
2000	5	CEN	SLE
2000	7	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	NLE
2000	3	ION	ION
2000	5	ION	ION
2000	8	ION	ION
2000	10	ION	ION
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	CEN
2000	8	ION	ION
2000	10	ION	ION
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	ION	ION
2000	10	ION	ION
2000	12	ION	CEN
2000	5	ION	CEN
2000	8	CEN	CEN
2000	10	CEN	SLE
2000	3	ADR	ADR
2000	5	ADR	ADR
2000	7	ADR	ADR
2000	8	ION	ION
2000	10	ION	ION
2000	12	CEN	ION
2000	3	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	3	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	SLE	SLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	ION	ION
2000	5	ION	ION
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	ION	ION
2000	5	ION	ION
2000	7	CEN	ION
2000	8	ION	ION
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	ION
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	3	ADR	ADR
2000	3	ADR	ADR
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	NLE
2000	12	SLE	SLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	12	SLE	SLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	12	NLE	SLE
2000	3	CEN	ION
2000	3	ION	ION
2000	5	ION	ION
2000	7	ION	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	SLE	SLE
2000	3	ION	ION
2000	5	ION	ION
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	ION	CEN
2000	12	CEN	CEN
2000	3	ION	ION
2000	5	ION	ION
2000	3	ION	ION
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	12	SLE	NLE
2000	3	CEN	CEN
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	NLE
2000	3	CEN	CEN
2000	5	CEN	SLE
2000	7	SLE	SLE
2000	8	SLE	NLE
2000	10	NLE	NLE
2000	12	SLE	SLE
2000	3	ION	ION
2000	5	ION	ION
2000	7	CEN	CEN
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	8	ION	CEN
2000	10	CEN	CEN
2000	3	ION	ION
2000	5	ION	ADR
2000	7	ADR	ADR
2000	8	ADR	ADR
2000	10	ADR	ADR
2000	3	ION	ION
2000	3	CEN	SLE
2000	3	CEN	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	CEN	CEN
2000	5	ION	ION
2000	7	ION	CEN
2000	12	CEN	CEN
2000	5	CEN	ION
2000	8	ION	CEN
2000	10	CEN	ION
2000	12	ION	ION
2000	3	ION	CEN
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	3	CEN	CEN
2000	5	CEN	CEN
2000	3	AEG	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	NLE	NLE
2000	8	NLE	NLE
2000	10	NLE	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	NLE	NLE
2000	10	SLE	NLE
2000	12	SLE	NLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	NLE	SLE
2000	12	NLE	NLE
2000	3	AEG	AEG
2000	3	AEG	ION
2000	5	CEN	CEN
2000	7	CEN	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	3	SLE	SLE
2000	8	NLE	NLE
2000	10	NLE	SLE
2000	12	NLE	NLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	NLE	SLE
2000	8	NLE	SLE
2000	10	NLE	SLE
2000	3	AEG	AEG
2000	3	AEG	AEG
2000	5	AEG	AEG
2000	7	AEG	AEG
2000	8	CEN	ION
2000	5	ION	CEN
2000	7	CEN	CEN
2000	8	CEN	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	AEG	AEG
2000	3	AEG	AEG
2000	5	AEG	AEG
2000	7	AEG	AEG
2000	8	AEG	AEG
2000	10	AEG	AEG
2000	12	AEG	AEG
2000	7	AEG	AEG
2000	8	CEN	CEN
2000	10	CEN	CEN
2000	12	CEN	CEN
2000	3	AEG	AEG
2000	5	AEG	AEG
2000	7	AEG	AEG
2000	8	AEG	AEG
2000	8	AEG	AEG
2000	10	AEG	ION
2000	3	SLE	SLE
2000	5	SLE	NLE
2000	7	NLE	NLE
2000	10	NLE	NLE
2000	12	NLE	SLE
2000	7	NLE	NLE
2000	8	NLE	NLE
2000	10	NLE	NLE
2000	12	NLE	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	NLE	SLE
2000	8	SLE	SLE
2000	10	NLE	SLE
2000	12	CEN	CEN
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	CEN
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	AEG	AEG
2000	7	CEN	SLE
2000	3	AEG	AEG
2000	3	AEG	AEG
2000	5	AEG	AEG
2000	7	AEG	AEG
2000	8	AEG	AEG
2000	10	AEG	AEG
2000	12	AEG	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	NLE
2000	8	SLE	SLE
2000	10	SLE	NLE
2000	12	AEG	ION
2000	7	SLE	CEN
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	8	NLE	SLE
2000	10	SLE	SLE
2000	12	SLE	NLE
2000	3	SLE	SLE
2000	5	SLE	NLE
2000	7	NLE	SLE
2000	8	SLE	SLE
2000	3	NLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	10	NLE	NLE
2000	12	NLE	NLE
2000	10	SLE	NLE
2000	3	AEG	AEG
2000	7	AEG	AEG
2000	8	AEG	CEN
2000	3	AEG	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	12	SLE	NLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	NLE	NLE
2000	10	NLE	NLE
2000	12	SLE	NLE
2000	12	SLE	CEN
2000	3	SLE	SLE
2000	5	NLE	NLE
2000	5	NLE	NLE
2000	7	NLE	NLE
2000	8	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	5	SLE	NLE
2000	7	NLE	NLE
2000	10	NLE	AEG
2000	12	AEG	AEG
2000	3	SLE	SLE
2000	3	NLE	SLE
2000	5	SLE	SLE
2000	7	NLE	NLE
2000	8	NLE	SLE
2000	10	SLE	CEN
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	SLE	NLE
2000	5	NLE	SLE
2000	7	NLE	NLE
2000	10	NLE	NLE
2000	3	NLE	NLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	NLE	NLE
2000	5	NLE	SLE
2000	7	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	NLE
2000	8	NLE	NLE
2000	10	NLE	NLE
2000	12	NLE	NLE
2000	3	SLE	NLE
2000	5	NLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	NLE	NLE
2000	5	NLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	NLE	NLE
2000	10	AEG	AEG
2000	3	NLE	NLE
2000	5	AEG	AEG
2000	3	NLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	NLE	NLE
2000	5	NLE	NLE
2000	5	AEG	AEG
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	10	NLE	SLE
2000	3	NLE	SLE
2000	5	SLE	SLE
2000	7	SLE	NLE
2000	3	NLE	NLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	NLE	NLE
2000	10	NLE	NLE
2000	12	NLE	NLE
2000	3	NLE	AEG
2000	7	SLE	SLE
2000	5	NLE	NLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	NLE
2000	10	NLE	NLE
2000	12	NLE	NLE
2000	3	SLE	SLE
2000	5	SLE	SLE
2000	7	SLE	SLE
2000	8	SLE	SLE
2000	12	NLE	NLE
2000	3	NLE	NLE
2000	5	NLE	NLE
2000	8	NLE	NLE
2000	10	SLE	SLE
2000	12	NLE	SLE
2000	3	SLE	SLE
2000	3	SLE	SLE
2000	5	SLE	NLE
2000	8	SLE	SLE
2000	10	SLE	NLE
2000	12	AEG	AEG
2000	3	SLE	NLE
2000	5	NLE	NLE
2000	7	NLE	NLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	3	NLE	NLE
2000	5	NLE	SLE
2000	7	SLE	SLE
2000	8	SLE	NLE
2000	10	SLE	NLE
2000	12	NLE	SLE
2000	3	NLE	NLE
2000	3	SLE	SLE
2000	3	NLE	NLE
2000	5	SLE	NLE
2000	7	NLE	NLE
2000	10	NLE	NLE
2000	12	AEG	AEG
2000	7	NLE	NLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	NLE	NLE
2000	5	NLE	NLE
2000	7	NLE	NLE
2000	8	NLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	8	SLE	SLE
2000	10	SLE	SLE
2000	12	SLE	SLE
2000	3	NLE	NLE
2000	4	ALB	ALB
2000	6	ALB	ALB
2000	7	NWE	NWE
2000	9	NWE	NWE
2000	11	NWE	NWE
2000	4	ALB	ALB
2000	4	ALB	ALB
2000	6	NWE	NWE
2000	7	NWE	NWE
2000	9	NWE	NWE
2001	1	NWE	NWE
2000	4	ALB	ALB
2000	6	ALB	SWE
2000	7	SWE	NWE
2000	9	SWE	SWE
2000	11	SWE	SWE
2001	1	SWE	SWE
2000	6	SWE	SWE
2000	7	SWE	SWE
2000	9	SWE	SWE
2000	11	SWE	SWE
2000	4	ALB	NWE
2000	6	NWE	NWE
2000	7	NWE	NWE
2000	9	SWE	NWE
2000	11	NWE	NWE
2001	1	NWE	NWE
2000	11	ALB	SWE
2001	1	SWE	SWE
2000	4	ALB	ALB
2000	4	ALB	NWE
2000	7	NWE	TYR
2000	9	TYR	NWE
2001	1	CEN	CEN
2000	4	ALB	SWE
2000	11	CEN	ION
2001	1	ION	ION
2000	4	SWE	SWE
2000	6	SWE	NWE
2000	7	SWE	SWE
2000	9	SWE	SWE
2000	11	SWE	SWE
2000	7	SWE	SWE
2000	9	SWE	SWE
2000	4	SWE	SWE
2000	6	SWE	SWE
2000	7	SWE	SWE
2000	9	SWE	SWE
2000	11	SWE	SWE
2001	1	SWE	CEN
2001	1	CEN	SLE
2000	4	NWE	NWE
2000	6	NWE	NWE
2000	7	NWE	TYR
2000	9	CEN	CEN
2000	11	CEN	CEN
2000	4	SWE	SWE
2000	7	ALB	NWE
2000	9	NWE	NWE
2000	4	SWE	SWE
2000	6	NWE	NWE
2000	7	NWE	SWE
2000	9	TYR	CEN
2000	4	NWE	SWE
2000	6	SWE	SWE
2000	7	SWE	SWE
2000	9	SWE	SWE
2000	11	SWE	SWE
2001	1	CEN	CEN
2000	4	NWE	NWE
2000	6	SWE	NWE
2000	7	NWE	NWE
2000	9	NWE	NWE
2000	11	NWE	NWE
2000	4	SWE	SWE
2000	6	SWE	SWE
2000	7	NWE	NWE
2000	9	NWE	NWE
2000	11	NWE	NWE
2001	1	NWE	NWE
2001	1	TYR	TYR
2000	4	SWE	SWE
2000	6	SWE	NWE
2000	7	NWE	NWE
2000	9	SWE	CEN
2000	11	CEN	CEN
2001	1	CEN	CEN
2001	1	NWE	NWE
2000	4	NWE	SWE
2000	6	SWE	SWE
2000	7	CEN	CEN
2000	9	CEN	CEN
2000	11	CEN	ION
2001	1	ION	ION
2000	4	NWE	NWE
2000	6	NWE	SWE
2000	7	TYR	TYR
2000	9	TYR	TYR
2000	11	NWE	NWE
2001	1	NWE	NWE
2000	4	SWE	SWE
2000	7	SWE	NWE
2000	9	NWE	NWE
2000	11	NWE	NWE
2001	1	NWE	NWE
2000	7	SWE	SWE
2000	9	NWE	SWE
2001	1	SWE	SWE
2000	4	SWE	SWE
