supp	conf	cove	year	month	area_this_epoch	lonm_this_epoch	latm_this_epoch	area_next_epoch	lonm_next_epoch	latm_next_epoch
0.000178	0.285714	0.000622	2002	7	ION	-2.555600	36.178800	CEN	28.656000	33.044300
0.000438	0.703297	0.000622	2002	7	ION	-2.555600	36.178800	ION	28.656000	33.044300
0.000007	0.010989	0.000622	2002	7	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.011494	0.000595	2002	7	NLE	31.774200	35.347200	CEN	28.656000	33.044300
0.000383	0.643678	0.000595	2002	7	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000205	0.344828	0.000595	2002	7	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000629	0.821429	0.000766	2002	7	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000089	0.116071	0.000766	2002	7	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000048	0.062500	0.000766	2002	7	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000007	0.005495	0.001245	2002	7	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000007	0.005495	0.001245	2002	7	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000192	0.153846	0.001245	2002	7	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001040	0.835165	0.001245	2002	7	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000041	0.072289	0.000568	2002	7	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000137	0.240964	0.000568	2002	7	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000328	0.578313	0.000568	2002	7	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000062	0.108434	0.000568	2002	7	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000082	0.096000	0.000855	2002	7	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000048	0.056000	0.000855	2002	7	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000725	0.848000	0.000855	2002	7	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000458	0.858974	0.000534	2002	8	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000075	0.141026	0.000534	2002	8	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000280	0.872340	0.000321	2002	8	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.021277	0.000321	2002	8	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000027	0.085106	0.000321	2002	8	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.021277	0.000321	2002	8	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000068	0.714286	0.000096	2002	8	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000021	0.214286	0.000096	2002	8	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000007	0.071429	0.000096	2002	8	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.002237	0.939655	0.002380	2002	8	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000027	0.011494	0.002380	2002	8	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000109	0.045977	0.002380	2002	8	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.002874	0.002380	2002	8	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000007	0.011905	0.000575	2002	8	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000164	0.285714	0.000575	2002	8	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000404	0.702381	0.000575	2002	8	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000027	0.040000	0.000684	2002	8	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000014	0.020000	0.000684	2002	8	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000465	0.680000	0.000684	2002	8	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000178	0.260000	0.000684	2002	8	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000732	0.816794	0.000896	2002	8	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000150	0.167939	0.000896	2002	8	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.015267	0.000896	2002	8	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000007	0.005780	0.001183	2002	8	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000130	0.109827	0.001183	2002	8	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001047	0.884393	0.001183	2002	8	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000096	0.119658	0.000800	2002	8	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000089	0.111111	0.000800	2002	8	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000540	0.675214	0.000800	2002	8	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000075	0.094017	0.000800	2002	8	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000068	0.069444	0.000985	2002	8	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000027	0.027778	0.000985	2002	8	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000027	0.027778	0.000985	2002	8	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000862	0.875000	0.000985	2002	8	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000376	1.000000	0.000376	2002	9	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000219	0.842105	0.000260	2002	9	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000014	0.052632	0.000260	2002	9	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.052632	0.000260	2002	9	AEG	25.031300	37.882500	NLE	31.774200	35.347200
0.000014	0.052632	0.000260	2002	9	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000055	0.571429	0.000096	2002	9	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000014	0.142857	0.000096	2002	9	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000027	0.285714	0.000096	2002	9	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001553	0.915323	0.001696	2002	9	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000048	0.028226	0.001696	2002	9	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000096	0.056452	0.001696	2002	9	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000021	0.046154	0.000445	2002	9	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000116	0.261538	0.000445	2002	9	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000308	0.692308	0.000445	2002	9	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000007	0.013889	0.000492	2002	9	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000007	0.013889	0.000492	2002	9	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000363	0.736111	0.000492	2002	9	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000116	0.236111	0.000492	2002	9	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000568	0.846939	0.000670	2002	9	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000089	0.132653	0.000670	2002	9	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.020408	0.000670	2002	9	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000014	0.013793	0.000992	2002	9	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000089	0.089655	0.000992	2002	9	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000889	0.896552	0.000992	2002	9	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000062	0.113924	0.000540	2002	9	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000096	0.177215	0.000540	2002	9	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000342	0.632911	0.000540	2002	9	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000041	0.075949	0.000540	2002	9	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000055	0.087912	0.000622	2002	9	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000034	0.054945	0.000622	2002	9	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000014	0.021978	0.000622	2002	9	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000520	0.835165	0.000622	2002	9	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.005055	0.976222	0.005178	2002	99	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000123	0.023778	0.005178	2002	99	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.003037	0.858801	0.003536	2002	99	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000157	0.044487	0.003536	2002	99	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000219	0.061896	0.003536	2002	99	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000027	0.007737	0.003536	2002	99	AEG	25.031300	37.882500	NLE	31.774200	35.347200
0.000096	0.027079	0.003536	2002	99	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000657	0.615385	0.001067	2002	99	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000082	0.076923	0.001067	2002	99	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000328	0.307692	0.001067	2002	99	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.018967	0.876699	0.021635	2002	99	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000643	0.029719	0.021635	2002	99	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.002018	0.093266	0.021635	2002	99	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.000316	0.021635	2002	99	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000178	0.025515	0.006970	2002	99	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000027	0.003925	0.006970	2002	99	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.001101	0.157998	0.006970	2002	99	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.005650	0.810599	0.006970	2002	99	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000014	0.001963	0.006970	2002	99	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000506	0.072055	0.007025	2002	99	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000116	0.016553	0.007025	2002	99	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000014	0.001947	0.007025	2002	99	NLE	31.774200	35.347200	ION	25.031300	37.882500
0.004624	0.658228	0.007025	2002	99	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.001765	0.251217	0.007025	2002	99	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000021	0.002206	0.009302	2002	99	NWE	31.774200	35.347200	CEN	28.656000	33.044300
0.007784	0.836765	0.009302	2002	99	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.001265	0.136029	0.009302	2002	99	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000233	0.025000	0.009302	2002	99	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000185	0.012700	0.014542	2002	99	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000021	0.001411	0.014542	2002	99	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.002093	0.143932	0.014542	2002	99	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.012244	0.841957	0.014542	2002	99	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000068	0.009132	0.007490	2002	99	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000602	0.080365	0.007490	2002	99	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000889	0.118721	0.007490	2002	99	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.005164	0.689498	0.007490	2002	99	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000766	0.102283	0.007490	2002	99	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000616	0.062198	0.009898	2002	99	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000356	0.035936	0.009898	2002	99	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000253	0.025570	0.009898	2002	99	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.008673	0.876296	0.009898	2002	99	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000616	0.989011	0.000622	2003	1	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.010989	0.000622	2003	1	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000315	0.730159	0.000431	2003	1	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000027	0.063492	0.000431	2003	1	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000089	0.206349	0.000431	2003	1	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000075	0.687500	0.000109	2003	1	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000034	0.312500	0.000109	2003	1	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001389	0.821862	0.001689	2003	1	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000041	0.024291	0.001689	2003	1	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000253	0.149798	0.001689	2003	1	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.004049	0.001689	2003	1	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000014	0.019231	0.000711	2003	1	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000075	0.105769	0.000711	2003	1	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000622	0.875000	0.000711	2003	1	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000089	0.106557	0.000834	2003	1	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000007	0.008197	0.000834	2003	1	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000527	0.631148	0.000834	2003	1	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000212	0.254098	0.000834	2003	1	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000787	0.884615	0.000889	2003	1	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000075	0.084615	0.000889	2003	1	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000027	0.030769	0.000889	2003	1	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000021	0.014151	0.001450	2003	1	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000383	0.264151	0.001450	2003	1	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001047	0.721698	0.001450	2003	1	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000027	0.033058	0.000828	2003	1	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000055	0.066116	0.000828	2003	1	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000034	0.041322	0.000828	2003	1	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000595	0.719008	0.000828	2003	1	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000116	0.140496	0.000828	2003	1	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000014	0.013423	0.001019	2003	1	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000068	0.067114	0.001019	2003	1	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000014	0.013423	0.001019	2003	1	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000923	0.906040	0.001019	2003	1	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000492	0.986301	0.000499	2003	10	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.013699	0.000499	2003	10	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000321	0.903846	0.000356	2003	10	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000014	0.038462	0.000356	2003	10	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.019231	0.000356	2003	10	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000014	0.038462	0.000356	2003	10	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000041	0.375000	0.000109	2003	10	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000068	0.625000	0.000109	2003	10	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.000007	0.002513	0.002722	2003	10	CEN	-2.555600	36.178800	AEG	25.031300	37.882500
0.002394	0.879397	0.002722	2003	10	CEN	-2.555600	36.178800	CEN	25.031300	37.882500
0.000178	0.065327	0.002722	2003	10	CEN	-2.555600	36.178800	ION	25.031300	37.882500
0.000144	0.052764	0.002722	2003	10	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000034	0.052083	0.000657	2003	10	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000007	0.010417	0.000657	2003	10	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.000116	0.177083	0.000657	2003	10	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.000499	0.760417	0.000657	2003	10	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000041	0.063158	0.000650	2003	10	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000007	0.010526	0.000650	2003	10	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000465	0.715789	0.000650	2003	10	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000137	0.210526	0.000650	2003	10	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000930	0.844720	0.001101	2003	10	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000137	0.124224	0.001101	2003	10	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000034	0.031056	0.001101	2003	10	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000021	0.015228	0.001347	2003	10	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000150	0.111675	0.001347	2003	10	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001176	0.873096	0.001347	2003	10	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000021	0.027027	0.000759	2003	10	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000123	0.162162	0.000759	2003	10	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000055	0.072072	0.000759	2003	10	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000438	0.576577	0.000759	2003	10	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000123	0.162162	0.000759	2003	10	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000109	0.114286	0.000958	2003	10	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000021	0.021429	0.000958	2003	10	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000034	0.035714	0.000958	2003	10	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000793	0.828571	0.000958	2003	10	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000397	1.000000	0.000397	2003	11	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000239	0.833333	0.000287	2003	11	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000027	0.095238	0.000287	2003	11	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.047619	0.000287	2003	11	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.023810	0.000287	2003	11	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000055	0.615385	0.000089	2003	11	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000034	0.384615	0.000089	2003	11	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001498	0.832700	0.001799	2003	11	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000144	0.079848	0.001799	2003	11	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000157	0.087452	0.001799	2003	11	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000041	0.068182	0.000602	2003	11	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000137	0.227273	0.000602	2003	11	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000424	0.704545	0.000602	2003	11	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000034	0.065789	0.000520	2003	11	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000369	0.710526	0.000520	2003	11	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000116	0.223684	0.000520	2003	11	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000705	0.911504	0.000773	2003	11	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000062	0.079646	0.000773	2003	11	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000007	0.008850	0.000773	2003	11	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000027	0.027586	0.000992	2003	11	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000239	0.241379	0.000992	2003	11	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000725	0.731034	0.000992	2003	11	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.012658	0.000540	2003	11	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000021	0.037975	0.000540	2003	11	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000034	0.063291	0.000540	2003	11	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000342	0.632911	0.000540	2003	11	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000137	0.253165	0.000540	2003	11	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000034	0.051546	0.000663	2003	11	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000048	0.072165	0.000663	2003	11	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000055	0.082474	0.000663	2003	11	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000527	0.793814	0.000663	2003	11	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000534	1.000000	0.000534	2003	12	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000356	0.852459	0.000417	2003	12	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000041	0.098361	0.000417	2003	12	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.032787	0.000417	2003	12	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.016393	0.000417	2003	12	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000041	0.428571	0.000096	2003	12	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000055	0.571429	0.000096	2003	12	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001867	0.810089	0.002305	2003	12	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000150	0.065282	0.002305	2003	12	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000287	0.124629	0.002305	2003	12	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000027	0.035398	0.000773	2003	12	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000007	0.008850	0.000773	2003	12	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.000103	0.132743	0.000773	2003	12	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.000622	0.805310	0.000773	2003	12	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000014	0.017699	0.000773	2003	12	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000096	0.120690	0.000793	2003	12	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000492	0.620690	0.000793	2003	12	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000205	0.258621	0.000793	2003	12	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000903	0.846154	0.001067	2003	12	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000164	0.153846	0.001067	2003	12	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000041	0.031088	0.001320	2003	12	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000007	0.005181	0.001320	2003	12	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000308	0.233161	0.001320	2003	12	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000964	0.730570	0.001320	2003	12	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.008696	0.000787	2003	12	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000041	0.052174	0.000787	2003	12	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000055	0.069565	0.000787	2003	12	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000513	0.652174	0.000787	2003	12	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000171	0.217391	0.000787	2003	12	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000034	0.035461	0.000964	2003	12	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000089	0.092199	0.000964	2003	12	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000041	0.042553	0.000964	2003	12	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000800	0.829787	0.000964	2003	12	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000192	1.000000	0.000192	2003	2	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000171	0.862069	0.000198	2003	2	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000014	0.068966	0.000198	2003	2	AEG	25.031300	37.882500	CEN	25.031300	37.882500
